new_timestamp,electricity,power
2012-12-26,2320.0,108.4782486
2012-12-27,2576.5,138.79066469999998
2012-12-28,2390.0,139.66629030000001
2012-12-29,2309.5,111.8408051
2012-12-30,2346.5,110.19038390000001
2012-12-31,2943.0,143.89741519999998
2013-01-01,2469.0,110.1918716
2013-01-02,3888.0,235.3049774
2013-01-03,3870.0,235.17280580000002
2013-01-04,3642.5,228.1878357
2013-01-05,2633.5,148.9966125
2013-01-06,2706.0,145.83154299999998
2013-01-07,4198.5,259.1188965
2013-01-08,4147.5,260.8496399
2013-01-09,4112.0,261.12741090000003
2013-01-10,4033.0,245.10269169999998
2013-01-11,3884.5,245.57946780000003
2013-01-12,2905.0,148.8524475
2013-01-13,2981.5,148.1719666
2013-01-14,4389.0,274.4373169
2013-01-15,4211.5,254.91139219999997
2013-01-16,4153.0,255.7079926
2013-01-17,4001.0,237.38880919999997
2013-01-18,3842.5,237.8190308
2013-01-19,2616.0,134.0770264
2013-01-20,2588.5,124.05233759999999
2013-01-21,4298.0,269.3088074
2013-01-22,4171.5,253.7750244
2013-01-23,4054.5,258.29745479999997
2013-01-24,3928.5,245.6040955
2013-01-25,3633.5,229.9922943
2013-01-26,2664.5,156.8744507
2013-01-27,2655.0,145.744751
2013-01-28,4139.5,247.91351319999998
2013-01-29,4088.0,250.705658
2013-01-30,3986.0,241.1149597
2013-01-31,3878.0,231.7384491
2013-02-01,3653.0,218.34893799999998
2013-02-02,2677.5,146.9299622
2013-02-03,2670.0,148.1344604
2013-02-04,4131.0,253.0312805
2013-02-05,4109.0,248.5585175
2013-02-06,4036.0,246.4616852
2013-02-07,3978.0,239.53588870000002
2013-02-08,3839.5,223.883316
2013-02-09,2601.0,138.673172
2013-02-10,2600.0,132.7102203
2013-02-11,2999.5,148.82008359999998
2013-02-12,4161.5,255.5476379
2013-02-13,3992.0,237.27975460000002
2013-02-14,3989.0,240.7769318
2013-02-15,3513.5,215.0910034
2013-02-16,2456.5,128.407608
2013-02-17,2493.0,128.2926788
2013-02-18,3844.0,234.7578278
2013-02-19,3664.0,221.02503969999998
2013-02-20,3743.0,236.4918213
2013-02-21,3689.0,223.3834381
2013-02-22,3582.0,232.6875458
2013-02-23,2540.5,131.0637817
2013-02-24,2640.5,143.0741425
2013-02-25,4146.0,259.013031
2013-02-26,4061.0,246.58830260000002
2013-02-27,3988.0,246.51174930000002
2013-02-28,3940.5,238.4058228
2013-03-01,3685.0,229.7963562
2013-03-02,2643.0,139.5399628
2013-03-03,2719.0,141.0640869
2013-03-04,4023.5,238.9662628
2013-03-05,4055.5,243.20161439999998
2013-03-06,4025.0,244.562912
2013-03-07,3991.0,236.7536926
2013-03-08,3727.0,222.8753357
2013-03-09,2670.5,137.9367676
2013-03-10,2618.5,142.45870969999999
2013-03-11,4117.5,257.6259766
2013-03-12,4039.5,249.0151978
2013-03-13,3925.0,242.45452880000002
2013-03-14,3909.5,233.64746090000003
2013-03-15,3803.5,233.15040589999998
2013-03-16,2769.5,145.1792603
2013-03-17,2792.0,141.87211609999997
2013-03-18,4039.0,243.40007020000002
2013-03-19,4031.0,236.98710630000002
2013-03-20,3916.5,244.93147280000002
2013-03-21,3967.0,230.55198670000001
2013-03-22,3834.5,224.066391
2013-03-23,2620.0,141.56364440000002
2013-03-24,2590.5,135.2480621
2013-03-25,3825.0,222.79875180000002
2013-03-26,3780.5,229.67807009999999
2013-03-27,3710.5,229.1122437
2013-03-28,3557.0,210.4125824
2013-03-29,2253.0,101.7883072
2013-03-30,2474.5,129.5006409
2013-03-31,2441.5,124.6392517
2013-04-01,2468.0,116.090744
2013-04-02,3806.0,230.09394840000002
2013-04-03,3624.5,217.7621155
2013-04-04,3728.5,223.90547180000004
2013-04-05,3591.0,221.1022186
2013-04-06,2643.5,134.67745969999999
2013-04-07,2732.5,140.26191709999998
2013-04-08,3895.0,225.78323360000002
2013-04-09,3840.5,226.875473
2013-04-10,3779.0,224.781662
2013-04-11,3590.0,212.2703247
2013-04-12,3455.0,212.6820068
2013-04-13,2541.0,134.973175
2013-04-14,2656.5,138.736145
2013-04-15,3713.5,221.8843536
2013-04-16,3606.0,219.1391449
2013-04-17,3644.0,218.2266846
2013-04-18,3722.0,228.9293518
2013-04-19,3428.5,216.23498540000003
2013-04-20,2490.5,128.0615387
2013-04-21,2585.5,137.13636780000002
2013-04-22,3720.0,227.3279877
2013-04-23,3556.0,218.38076780000003
2013-04-24,3450.0,204.497757
2013-04-25,3300.0,212.37237549999998
2013-04-26,3110.5,195.7885437
2013-04-27,2259.5,108.5515594
2013-04-28,2196.5,103.23349
2013-04-29,3447.0,211.0394287
2013-04-30,3335.5,206.52372739999998
2013-05-01,3260.5,204.2859497
2013-05-02,3438.5,219.35569759999998
2013-05-03,3195.5,201.15124509999998
2013-05-04,2267.0,102.64520259999999
2013-05-05,2224.5,98.87756348
2013-05-06,3258.0,196.4405975
2013-05-07,3288.0,201.2210693
2013-05-08,3351.0,198.2832336
2013-05-09,3211.0,190.7238617
2013-05-10,3385.0,335.58898930000004
2013-05-11,2532.5,118.45304109999998
2013-05-12,2505.0,112.98756409999999
2013-05-13,3763.5,302.4291687
2013-05-14,3711.0,219.46607969999997
2013-05-15,3759.0,219.22068790000003
2013-05-16,3831.5,310.705658
2013-05-17,3521.5,218.24290469999997
2013-05-18,2637.0,134.2891083
2013-05-19,2517.5,110.5603409
2013-05-20,2422.0,108.44713590000002
2013-05-21,3845.0,228.3233643
2013-05-22,3737.0,221.24040219999998
2013-05-23,3734.0,220.3661957
2013-05-24,3542.0,217.9915619
2013-05-25,2610.0,136.72366330000003
2013-05-26,2512.5,116.0082092
2013-05-27,3810.0,218.96272280000002
2013-05-28,4072.0,242.5536957
2013-05-29,3920.5,225.83006290000003
2013-05-30,3776.0,220.0521545
2013-05-31,3585.0,210.4717255
2013-06-01,2599.5,129.0643158
2013-06-02,2467.0,109.84231570000001
2013-06-03,3655.5,210.46287540000003
2013-06-04,4393.5,318.639679
2013-06-05,3781.5,277.089386
2013-06-06,4378.0,331.6070557
2013-06-07,3689.0,311.3956604
2013-06-08,1339.5,100.97627259999999
2013-06-09,2139.0,96.44766235
2013-06-10,3495.0,240.3011627
2013-06-11,3673.5,291.10247799999996
2013-06-12,3525.5,212.63522340000003
2013-06-13,3677.5,301.5963745
2013-06-14,3511.5,266.46569819999996
2013-06-15,2450.0,127.0529022
2013-06-16,2366.5,108.149231
2013-06-17,4452.0,300.46948239999995
2013-06-18,4118.0,322.5481567
2013-06-19,3917.0,329.02328489999996
2013-06-20,3661.0,222.0263062
2013-06-21,3339.5,197.5552979
2013-06-22,2361.5,119.83753970000001
2013-06-23,2241.5,99.60616302
2013-06-24,3652.5,312.41134639999996
2013-06-25,3488.5,330.16186519999997
2013-06-26,3473.5,301.58993530000004
2013-06-27,3334.0,188.4179382
2013-06-28,3156.5,186.7653503
2013-06-29,2504.5,132.8181763
2013-06-30,2450.5,117.0852203
2013-07-01,2527.0,111.74193570000001
2013-07-02,5552.0,352.6250916
2013-07-03,5021.0,317.2125549
2013-07-04,4686.0,306.8927307
2013-07-05,4291.0,291.38552860000004
2013-07-06,2591.5,133.7598267
2013-07-07,2490.5,115.80241389999999
2013-07-08,4909.0,311.13775630000004
2013-07-09,5373.5,346.0784607
2013-07-10,4875.5,311.0109253
2013-07-11,4185.0,312.43649289999996
2013-07-12,4189.0,286.2145691
2013-07-13,2443.0,123.8330383
2013-07-14,2426.0,112.7631912
2013-07-15,4967.5,317.6325378
2013-07-16,5004.5,325.2815247
2013-07-17,5275.0,355.3735352
2013-07-18,4921.5,318.9658203
2013-07-19,4583.0,309.0635986
2013-07-20,2680.5,136.0388489
2013-07-21,2530.0,117.3495407
2013-07-22,5103.5,325.37438960000003
2013-07-23,5315.5,354.50399780000004
2013-07-24,5199.0,347.260437
2013-07-25,5241.0,346.7726135
2013-07-26,4621.0,301.34552
2013-07-27,2681.5,137.750824
2013-07-28,2521.0,117.08213810000001
2013-07-29,4883.0,307.80621339999993
2013-07-30,4977.0,320.40438839999996
2013-07-31,4981.5,324.2963867
2013-08-01,4634.5,313.2367859
2013-08-02,3367.0,259.415741
2013-08-03,2379.0,123.13195800000001
2013-08-04,2403.0,113.498848
2013-08-05,4471.5,278.39312739999997
2013-08-06,4915.0,310.2567139
2013-08-07,5048.5,340.612854
2013-08-08,5070.5,343.8043518
2013-08-09,4555.0,331.42233280000005
2013-08-10,2425.0,107.7389679
2013-08-11,2391.5,106.5196152
2013-08-12,4487.5,286.3161011
2013-08-13,4402.5,273.5691223
2013-08-14,4337.0,285.02499389999997
2013-08-15,4303.5,280.41186519999997
2013-08-16,4111.0,274.8454895
2013-08-17,2307.5,101.46781159999999
2013-08-18,2298.5,103.21680450000001
2013-08-19,4124.5,277.0363159
2013-08-20,4095.5,270.6758118
2013-08-21,4133.0,275.102417
2013-08-22,4367.0,285.09017939999995
2013-08-23,4047.5,276.0763245
2013-08-24,2225.5,97.92822266
2013-08-25,2209.5,97.5187912
2013-08-26,4266.5,272.1887207
2013-08-27,4260.0,275.82235719999994
2013-08-28,4421.5,281.5166016
2013-08-29,4520.0,288.40960689999997
2013-08-30,3869.5,312.32138060000005
2013-08-31,2378.5,113.0107956
2013-09-01,2409.5,111.8820801
2013-09-02,2291.5,107.658699
2013-09-03,4549.5,359.1460266
2013-09-04,4367.0,349.7314453
2013-09-05,4576.5,314.39639280000006
2013-09-06,4306.0,299.4036255
2013-09-07,2545.5,127.7378159
2013-09-08,2544.5,136.2101288
2013-09-09,4831.0,335.2815857
2013-09-10,4766.0,322.8423462
2013-09-11,5181.5,365.4720154
2013-09-12,5448.0,381.33651729999997
2013-09-13,4682.0,329.7544861
2013-09-14,2677.5,131.36293030000002
2013-09-15,2480.0,126.0526352
2013-09-16,4199.5,339.6453247
2013-09-17,4320.5,340.6299744
2013-09-18,3992.5,307.62561039999997
2013-09-19,4602.0,329.98477169999995
2013-09-20,4313.0,295.2359924
2013-09-21,2563.0,125.84805300000001
2013-09-22,2463.5,127.5348206
2013-09-23,4066.0,333.16983030000006
2013-09-24,3980.5,234.76950069999998
2013-09-25,3946.5,235.5903931
2013-09-26,4024.0,279.0635376
2013-09-27,3847.5,242.1533508
2013-09-28,2579.0,131.9815216
2013-09-29,2595.0,136.15031430000002
2013-09-30,4134.0,251.36663819999998
2013-10-01,4041.0,240.85015869999998
2013-10-02,4135.0,252.61219790000004
2013-10-03,3971.0,234.0629272
2013-10-04,3866.0,238.67659
2013-10-05,2586.5,133.3034821
2013-10-06,2511.0,125.98606869999999
2013-10-07,4027.5,240.44807430000003
2013-10-08,4029.0,234.31889339999998
2013-10-09,4185.0,244.7782745
2013-10-10,4008.5,239.49183650000003
2013-10-11,3742.5,229.75039669999998
2013-10-12,2548.5,130.7640228
2013-10-13,2470.5,126.763443
2013-10-14,2404.0,106.4547501
2013-10-15,3935.5,239.2499542
2013-10-16,4076.0,244.9827881
2013-10-17,4055.5,247.14286800000002
2013-10-18,3927.5,238.1412659
2013-10-19,2553.0,129.5496979
2013-10-20,2528.5,134.0103455
2013-10-21,4070.5,239.8087006
2013-10-22,3935.0,225.4219971
2013-10-23,4014.0,240.31373599999998
2013-10-24,3971.0,237.0632477
2013-10-25,3767.5,225.4292755
2013-10-26,2726.0,135.6609497
2013-10-27,2710.0,132.65640259999998
2013-10-28,3797.5,219.778656
2013-10-29,3874.0,224.7661133
2013-10-30,3903.0,225.6350403
2013-10-31,3913.5,226.65432740000003
2013-11-01,3624.0,217.2827911
2013-11-02,2582.5,134.26554869999998
2013-11-03,2745.0,129.7471466
2013-11-04,3944.0,233.0399017
2013-11-05,4013.0,237.67170719999996
2013-11-06,3863.0,229.634613
2013-11-07,3920.0,228.65428160000002
2013-11-08,3729.0,217.0626221
2013-11-09,2611.0,137.5410919
2013-11-10,2744.0,148.8558502
2013-11-11,2860.0,139.7584686
2013-11-12,4254.5,251.4181366
2013-11-13,4085.0,237.41529849999998
2013-11-14,4039.5,237.31152340000003
2013-11-15,3984.5,245.05159
2013-11-16,2688.0,138.5715942
2013-11-17,2764.5,152.58079530000003
2013-11-18,4266.0,254.189621
2013-11-19,4118.0,233.3774261
2013-11-20,4214.5,244.85101319999998
2013-11-21,4169.0,236.17948909999998
2013-11-22,3889.0,227.8806458
2013-11-23,2782.0,135.23704530000003
2013-11-24,2872.0,133.96096799999998
2013-11-25,4151.0,242.35041809999998
2013-11-26,4086.5,239.042511
2013-11-27,4130.5,244.8011169
2013-11-28,4047.5,239.8277435
2013-11-29,3928.5,246.93165589999998
2013-11-30,2606.5,133.78938290000002
2013-12-01,2626.5,136.6278534
2013-12-02,4142.0,238.34957889999998
2013-12-03,4147.5,234.77857969999997
2013-12-04,4215.5,237.4566193
2013-12-05,4181.0,245.99407960000002
2013-12-06,4039.0,233.272171
2013-12-07,3052.5,148.7311096
2013-12-08,2952.0,147.32810969999997
2013-12-09,4363.5,260.559082
2013-12-10,4187.0,242.97436519999997
2013-12-11,4149.0,239.4183655
2013-12-12,4109.0,241.35682680000002
2013-12-13,3818.0,237.1644287
2013-12-14,2694.5,141.30831909999998
2013-12-15,2692.5,153.5232239
2013-12-16,3898.0,224.2726288
2013-12-17,3773.0,215.9497375
2013-12-18,3683.5,217.1911011
2013-12-19,3739.0,214.9093018
2013-12-20,3460.5,192.23048400000002
2013-12-21,2498.0,129.1121979
2013-12-22,2406.0,112.04047390000001
2013-12-23,3302.0,191.56227109999998
2013-12-24,3123.0,179.5968628
2013-12-25,2255.5,105.98691559999999
2013-12-26,2283.5,109.0224686
2013-12-27,2751.0,142.6454926
2013-12-28,2339.0,115.69047549999999
2013-12-29,2402.5,115.765358
2013-12-30,2850.0,144.5501709
2013-12-31,2788.5,143.3166504
2014-01-01,2201.0,102.3855286
2014-01-02,3394.5,192.631897
2014-01-03,3415.5,196.66000369999998
2014-01-04,2701.0,125.9274063
2014-01-05,2699.0,131.2709045
2014-01-06,4049.5,235.1108551
2014-01-07,4123.5,246.3037872
2014-01-08,4169.0,251.4614563
2014-01-09,4123.0,249.45812990000002
2014-01-10,3786.0,243.86785890000002
2014-01-11,2762.0,152.8144073
2014-01-12,2942.0,139.5814209
2014-01-13,4305.0,258.58663939999997
2014-01-14,4111.0,245.0903168
2014-01-15,4123.5,255.75537110000002
2014-01-16,3959.5,233.68853760000002
2014-01-17,3821.5,236.0854034
2014-01-18,2612.5,134.0443726
2014-01-19,2579.0,143.7445374
2014-01-20,4036.5,246.691864
2014-01-21,4050.0,247.62666319999997
2014-01-22,4076.5,242.99444580000002
2014-01-23,4067.0,242.5984497
2014-01-24,3773.5,232.53324890000002
2014-01-25,2319.0,131.6674347
2014-01-26,2589.0,146.7604523
2014-01-27,4219.5,259.0170288
2014-01-28,4205.5,255.4096069
2014-01-29,4138.0,254.9772186
2014-01-30,4033.5,241.20024109999997
2014-01-31,3753.5,225.6256409
2014-02-01,2750.5,150.62840269999998
2014-02-02,2876.0,145.90547180000002
2014-02-03,4393.0,245.9999847
2014-02-04,4222.0,243.3718872
2014-02-05,4185.0,240.45938109999997
2014-02-06,4235.5,240.11605830000002
2014-02-07,3856.5,228.07510380000002
2014-02-08,2820.0,142.9758301
2014-02-09,2740.5,141.03637700000002
2014-02-10,2602.0,119.6807632
2014-02-11,4094.0,248.7531281
2014-02-12,4019.0,247.40768430000003
2014-02-13,3894.0,231.8080139
2014-02-14,3750.5,223.1403656
2014-02-15,2605.5,147.18035890000002
2014-02-16,2540.5,145.0481415
2014-02-17,3861.5,235.5100403
2014-02-18,3837.5,239.2288818
2014-02-19,3796.5,218.0787811
2014-02-20,3707.5,217.32547000000002
2014-02-21,3595.5,220.4722748
2014-02-22,2628.5,130.4096832
2014-02-23,2672.5,136.70953369999998
2014-02-24,4073.0,246.64376830000003
2014-02-25,4090.5,237.649826
2014-02-26,4160.0,241.049469
2014-02-27,3939.5,250.36236569999997
2014-02-28,3752.0,223.78324890000002
2014-03-01,2582.0,130.1434479
2014-03-02,2598.0,136.2608032
2014-03-03,4075.0,246.815567
2014-03-04,4091.0,241.6850128
2014-03-05,4082.0,258.1758423
2014-03-06,4033.0,236.68989559999997
2014-03-07,3789.0,231.400177
2014-03-08,2588.0,137.68229680000002
2014-03-09,2488.5,130.08270259999998
2014-03-10,4092.0,241.0255585
2014-03-11,4005.0,235.7174988
2014-03-12,4059.0,243.67651370000002
2014-03-13,3912.5,234.8109589
2014-03-14,3687.0,223.776535
2014-03-15,2583.0,138.4406891
2014-03-16,2542.5,141.4567719
2014-03-17,3977.5,235.1860199
2014-03-18,3981.0,241.52081299999998
2014-03-19,3933.0,231.7221222
2014-03-20,3990.5,265.4241943
2014-03-21,3686.5,223.8263855
2014-03-22,2655.0,134.76559450000002
2014-03-23,2661.0,131.2985992
2014-03-24,3926.5,240.0265961
2014-03-25,3993.5,238.5547028
2014-03-26,4104.5,258.5966797
2014-03-27,4403.0,257.2368164
2014-03-28,4016.0,252.79388430000003
2014-03-29,3139.0,169.2104034
2014-03-30,2890.0,141.7341003
2014-03-31,4105.0,232.5745087
2014-04-01,4177.5,243.11909480000003
2014-04-02,4216.5,235.0724792
2014-04-03,4253.0,243.2315216
2014-04-04,3792.5,224.27334590000004
2014-04-05,2782.5,143.8553314
2014-04-06,2835.5,148.5557251
2014-04-07,3988.5,243.4072571
2014-04-08,3945.0,237.1828918
2014-04-09,4017.5,234.34518430000003
2014-04-10,4067.5,237.77484130000002
2014-04-11,3685.5,223.35089109999998
2014-04-12,2637.0,134.98426819999997
2014-04-13,2592.0,132.386795
2014-04-14,3794.5,219.46788019999997
2014-04-15,3856.5,222.01803590000003
2014-04-16,3760.0,215.97125240000003
2014-04-17,3958.5,230.58422850000002
2014-04-18,3006.5,160.8756256
2014-04-19,2588.0,133.88586429999998
2014-04-20,2565.5,134.80805969999997
2014-04-21,3038.0,157.7784576
2014-04-22,3796.0,222.68139649999998
2014-04-23,3888.0,233.7055511
2014-04-24,3848.5,224.7190247
2014-04-25,3729.0,222.31604
2014-04-26,2768.5,140.8826294
2014-04-27,2741.5,134.67576599999998
2014-04-28,3815.5,227.97375490000002
2014-04-29,3636.5,211.19363399999997
2014-04-30,3559.5,202.6485748
2014-05-01,3524.5,205.1652832
2014-05-02,3406.5,200.7811127
2014-05-03,2626.5,135.3401794
2014-05-04,2472.0,114.4369431
2014-05-05,3664.0,218.06832889999998
2014-05-06,3642.0,214.29147340000003
2014-05-07,3552.5,204.36425780000002
2014-05-08,3683.0,216.5249786
2014-05-09,3549.0,211.80187990000002
2014-05-10,2465.0,128.5556183
2014-05-11,2385.0,106.1504593
2014-05-12,3590.5,199.1900635
2014-05-13,3697.0,208.5393372
2014-05-14,3647.5,209.04187009999998
2014-05-15,4167.5,330.9663391
2014-05-16,3696.5,309.6613159
2014-05-17,2500.0,126.90579220000001
2014-05-18,2335.0,103.73426059999998
2014-05-19,2327.0,102.3956909
2014-05-20,4089.0,300.2467957
2014-05-21,3888.5,297.31750489999996
2014-05-22,3949.5,291.41983030000006
2014-05-23,3655.5,297.4118042
2014-05-24,2443.5,127.1841125
2014-05-25,2290.5,102.9561615
2014-05-26,3724.0,311.0898743
2014-05-27,3775.5,291.2051086
2014-05-28,3948.0,299.4429016
2014-05-29,3684.5,219.10260010000002
2014-05-30,3322.5,202.00328059999998
2014-05-31,2507.0,132.64303590000003
2014-06-01,2359.0,105.25008390000002
2014-06-02,4135.5,314.7428589
2014-06-03,4105.5,284.63284300000004
2014-06-04,3976.5,293.463623
2014-06-05,4000.5,313.60406489999997
2014-06-06,4033.0,301.8578796
2014-06-07,2558.5,128.0458527
2014-06-08,2400.0,109.53855130000001
2014-06-09,4059.0,332.06195069999995
2014-06-10,4073.5,296.0488586
2014-06-11,4239.5,282.85064700000004
2014-06-12,4308.0,307.2718201
2014-06-13,3800.0,289.4959412
2014-06-14,2474.5,124.0114212
2014-06-15,2305.0,103.8134079
2014-06-16,3611.0,207.954834
2014-06-17,3772.0,287.3977661
2014-06-18,3953.0,299.8198242
2014-06-19,3989.0,318.7909851
2014-06-20,3988.5,322.4208984
2014-06-21,2636.5,134.1628418
2014-06-22,2461.5,110.67653659999999
2014-06-23,4677.0,298.8246765
2014-06-24,4393.5,297.3898315
2014-06-25,4534.0,290.7567749
2014-06-26,4725.5,298.4653015
2014-06-27,3572.0,295.73883060000003
2014-06-28,2476.0,122.7874298
2014-06-29,2450.0,109.2388382
2014-06-30,4331.5,278.72875980000003
2014-07-01,4155.0,247.0803528
2014-07-02,5111.0,328.4851379
2014-07-03,4582.0,342.2427063
2014-07-04,4017.0,294.26812739999997
2014-07-05,2438.5,125.0727081
2014-07-06,2309.5,105.4888382
2014-07-07,5207.0,340.6315002
2014-07-08,5387.5,335.91381839999997
2014-07-09,4971.5,312.0613098
2014-07-10,4914.5,304.385437
2014-07-11,3888.5,138.5645142
2014-07-12,3884.5,122.17433170000001
2014-07-13,2905.0,131.8130951
2014-07-14,5929.0,372.4482422
2014-07-15,5661.0,359.6895142
2014-07-16,5492.5,353.7850952
2014-07-17,5040.0,307.2331543
2014-07-18,4823.0,310.723877
2014-07-19,2807.0,139.6159821
2014-07-20,2423.5,111.0320663
2014-07-21,4549.0,344.47326660000004
2014-07-22,4130.0,304.30969239999996
2014-07-23,3833.5,281.9422302
2014-07-24,3630.0,280.9103394
2014-07-25,3951.5,304.0603333
2014-07-26,2583.0,134.4985046
2014-07-27,2450.5,117.0098038
2014-07-28,5645.5,362.2125244
2014-07-29,5667.0,356.64593510000003
2014-07-30,4992.5,380.4802856
2014-07-31,5744.0,357.7861023
2014-08-01,4932.0,326.7918396
2014-08-02,2878.5,141.8573456
2014-08-03,2811.5,127.0121689
2014-08-04,4849.0,289.4252014
2014-08-05,5177.5,318.2228088
2014-08-06,4908.5,319.2311096
2014-08-07,5052.5,309.7838745
2014-08-08,3387.5,249.7456207
2014-08-09,2568.5,126.37636570000001
2014-08-10,2470.5,112.69651029999999
2014-08-11,5293.0,331.4763794
2014-08-12,5066.0,346.216217
2014-08-13,4432.5,334.8760986
2014-08-14,4806.5,289.87756349999995
2014-08-15,4577.0,279.926239
2014-08-16,2640.0,130.95654299999998
2014-08-17,2518.5,114.2252274
2014-08-18,5082.0,312.54937739999997
